time,open,high,low,close,tick_volume,spread,real_volume,str_cdl,macd_ao_u,macd_ao_u_1,macd_ao_u_2,macd_ao_u_3,macd_ao_d,macd_ao_d_1,macd_ao_d_2,macd_ao_d_3,rsi_3_20,rsi_3_20_1,rsi_3_20_2,rsi_3_20_3,rsi_3_30,rsi_3_30_1,rsi_3_30_2,rsi_3_30_3,rsi_3_80,rsi_3_80_1,rsi_3_80_2,rsi_3_80_3,rsi_3_70,rsi_3_70_1,rsi_3_70_2,rsi_3_70_3,chandb,chands,chandb_sig,chands_sig,chandb_1,chandb_2,chandb_3,chands_1,chands_2,chands_3,chandb_sig_1,chandb_sig_2,chandb_sig_3,chands_sig_1,chands_sig_2,chands_sig_3,zlsmau,zlsmau_1,zlsmau_2,zlsmau_3,zlsmad,zlsmad_1,zlsmad_2,zlsmad_3,ema_50u,ema_50u_1,ema_50u_2,ema_50u_3,ema_50d,ema_50d_1,ema_50d_2,ema_50d_3,adx_30,adx_30_1,adx_30_2,adx_30_3,adx_25,adx_25_1,adx_25_2,adx_25_3,rsi_3,ema_50,zlsma,rsi,macd,macd_signal,sma_20,sma_50,ema_20,bb_upper,bb_lower,stoch_k,stoch_d,atr,williams_r,cci,momentum,roc
2025-03-28 16:30:00,19911.75,19914.87,19838.5,19865.37,2713,300,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.120092178681688,19918.58164328509,19898.412495480366,39.68415595846734,-6.357132519493462,-6.9127783171770965,19910.5875,19924.1194,19909.58887000464,19975.68724076248,19845.487759237523,21.367793240555848,52.082126812341265,34.07142857142857,-78.63220675944414,-92.67049852580372,99.925151846682,-0.0748481533179966
2025-03-28 16:35:00,19865.13,19918.62,19859.63,19907.63,2729,300,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,52.672472157621144,19918.152167077835,19901.596121513438,49.105873679768195,-5.7360243029907,-6.677427514339817,19908.613,19923.9096,19909.402310956582,19971.401764365124,19845.82423563488,54.97415506958332,43.328110805366464,37.51714285714271,-45.02584493041669,-33.903708159933544,100.12387466680079,0.1238746668007897
2025-03-28 16:40:00,19907.75,19939.75,19878.5,19880.0,2713,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.44022980630908,19916.656003663018,19896.455219847594,44.24011060292347,-7.388135822224285,-6.819569175916712,19905.513,19923.0222,19906.60209086548,19967.477929673525,19843.548070326473,33.00198807157058,36.44797879390324,38.62428571428557,-66.99801192842942,-19.0566477717215,99.95474885615164,-0.045251143848358384
2025-03-28 16:45:00,19880.13,19917.62,19870.87,19906.88,2643,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,56.006007731535654,19916.27263097035,19897.56842781511,49.484284535160626,-6.45405640484023,-6.746466621701415,19903.750500000002,19922.8548,19906.628558402102,19963.28781301481,19844.213186985195,54.37773359841035,47.451292246521405,39.213571428571285,-45.62226640158965,-17.094491530817375,100.2164733173982,0.21647331739821224
2025-03-28 16:50:00,19907.25,19920.38,19845.0,19864.37,2639,300,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.867423983352396,19914.237233677395,19888.680650826485,42.652336768685515,-9.039788412253984,-7.205130979811929,19900.538,19921.7172,19902.60393379238,19961.345225886147,19839.730774113854,20.572564612325234,35.98409542743538,42.82142857142857,-79.42743538767478,-71.69493564296327,100.0452774008858,0.045277400885794995
2025-03-28 16:55:00,19864.75,19870.38,19842.25,19854.37,2565,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.68559579263797,19911.88949902338,19880.68371707127,41.21094065156047,-11.76035008857798,-8.11617480156514,19896.538,19920.6646,19898.01022581215,19958.488904024405,19834.587095975596,12.620278330019072,29.19019218025154,43.25,-87.37972166998092,-121.56796893523546,99.78885606326376,-0.21114393673624063
2025-03-28 17:00:00,19859.75,19876.87,19815.62,19837.87,2728,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.815763453980793,19908.98677357148,19870.74407347621,38.8764317085369,-15.074062512037926,-9.507752343659698,19891.4005,19919.3746,19892.28258525861,19954.9795884106,19827.8214115894,14.97005988023942,16.054300940861232,46.56214285714278,-85.02994011976058,-143.73395275865374,99.49714441625166,-0.5028555837483356
2025-03-28 17:05:00,19838.12,19841.37,19744.38,19757.63,2667,300,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.941812813984953,19903.05121382358,19842.616368155992,29.981730407750234,-23.899403441959294,-12.386082563319619,19882.688000000002,19916.3772,19879.458529519696,19967.21607807539,19798.159921924613,6.026288261245309,11.205542157167924,51.18642857142835,-93.9737117387547,-277.1833156335699,99.04566873872068,-0.9543312612793212
2025-03-28 17:10:00,19757.5,19764.12,19702.88,19717.0,2691,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.355115015782474,19895.75508779128,19807.975019369875,26.656044279233086,-33.782626068626996,-16.665391264381096,19873.500500000002,19912.3848,19863.986288613058,19985.305598551284,19761.69540144872,5.402303248268369,8.799550463251023,54.399999999999636,-94.59769675173163,-309.06265611415665,98.86677029534172,-1.133229704658276
2025-03-28 17:15:00,19716.38,19720.38,19679.37,19690.13,2631,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0473973447603555,19887.691358858287,19772.194835356444,24.704384425978006,-43.28438025113064,-21.989189061731008,19864.501,19907.6824,19847.428546840387,20003.19437462245,19725.80762537755,3.777028924460123,5.068540144657924,53.37428571428557,-96.22297107553987,-258.98100559903895,98.88698883824878,-1.1130111617512222
2025-03-28 17:20:00,19690.12,19704.0,19670.75,19684.13,2652,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.741376215479292,19879.708560471685,19740.3992704029,24.276948722516025,-50.71413774168104,-27.734178797721015,19854.695,19902.535,19831.87630428416,20014.7823522732,19694.6076477268,4.5587734241911475,4.579368532306537,52.04357142857121,-95.44122657580886,-206.07846712729275,99.0876585736888,-0.9123414263112037
2025-03-28 17:25:00,19684.5,19685.87,19630.75,19637.25,2621,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9836135219486692,19870.200381629656,19703.233592781537,21.191740859536594,-59.69694902070114,-34.12673284231704,19842.4075,19896.4426,19813.340465780908,20028.895435873234,19655.91956412677,2.0367875160592797,3.457529954903507,54.01642857142828,-97.96321248394072,-188.33575058303558,98.6418272792894,-1.358172720710607
2025-03-28 17:30:00,19637.0,19658.88,19604.12,19616.75,2667,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5163302962979799,19860.261150977512,19665.725982373468,19.995097341474676,-67.68978464932661,-40.839343203718954,19828.795000000002,19889.8302,19794.617564277964,20039.177487113706,19618.412512886298,3.7269830028331508,3.4408479810278494,56.73999999999978,-96.27301699716685,-166.1701665830896,98.67580482897384,-1.324195171026157
2025-03-28 17:35:00,19614.25,19638.0,19585.62,19633.5,2582,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.580182378626688,19851.36855682153,19639.007569408604,23.782142868637763,-71.84440191221802,-47.04035494541877,19817.276,19883.537800000002,19779.27303434673,20044.151430359892,19590.40056964011,13.520458588654133,6.428076369182178,57.34785714285707,-86.47954141134586,-140.78591869100336,98.62670594286999,-1.3732940571300023
2025-03-28 17:40:00,19633.37,19648.25,19613.87,19644.25,2541,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.13801112131413,19843.246260475586,19618.763468491736,26.19670299614016,-73.42315444682026,-52.316914845699074,19806.7195,19877.3728,19766.41369774228,20045.466879062893,19567.972120937106,16.556066981052396,11.26783619084655,54.3485714285715,-83.4439330189476,-110.42109036349925,98.89188532029962,-1.1081146797003831
2025-03-28 17:45:00,19639.5,19644.5,19605.5,19614.87,2534,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.500507061835364,19834.290328692226,19596.01012784089,23.962411546035355,-76.16704142468006,-57.08694016149528,19792.644,19870.4776,19751.980964623966,20042.088143596637,19543.199856403364,8.259678649083646,12.778734739596715,52.9207142857145,-91.74032135091636,-103.99816529916765,98.79371644630376,-1.2062835536962393
2025-03-28 17:50:00,19615.0,19636.75,19604.75,19620.12,2518,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.461607825337083,19825.891492272924,19577.412086776803,25.190256551547563,-77.03000653355048,-61.075553435906315,19776.7435,19863.6576,19739.422777516924,20027.677815185885,19525.809184814116,10.305890787429737,11.707212139188584,50.83142857142879,-89.69410921257025,-93.5603082666151,98.90235191580547,-1.0976480841945229
2025-03-28 17:55:00,19620.25,19621.0,19578.37,19603.88,2516,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.034141544880413,19817.185159242614,19559.907061596077,23.904366442171124,-78.12378254153737,-64.48519925703253,19759.5375,19856.5252,19726.51394156293,20008.20985563649,19510.865144363506,7.45884623256685,8.674805223026736,50.537142857143145,-92.54115376743314,-94.28718381953406,99.22181962107803,-0.7781803789219658
2025-03-28 18:00:00,19604.13,19606.25,19554.0,19559.5,2551,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.666449653583967,19807.07985888016,19537.28885104598,20.782245687117495,-81.63071494048563,-67.91430239372315,19740.3625,19848.8626,19710.60785189027,19988.612423803253,19492.112576196745,1.7034719856288965,6.489403001875151,48.88500000000022,-98.29652801437109,-100.8492960073416,99.20119693665364,-0.7988030633463509
2025-03-28 18:05:00,19559.38,19580.87,19553.75,19573.88,2474,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.409697622557132,19797.934766375052,19521.886891787173,24.235240904732706,-82.30092448450159,-70.79162681187884,19723.469,19841.3378,19697.586151710242,19968.576090657163,19478.36190934284,6.229883634563346,5.130733950919688,48.81285714285722,-93.77011636543665,-95.61366097772465,99.40960267910877,-0.5903973208912282
2025-03-28 18:10:00,19574.0,19618.13,19571.63,19606.37,2618,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58.68055910709222,19790.42242259564,19514.653709323335,31.500276965290382,-79.2963202869687,-72.49256550689681,19710.519,19834.8428,19688.89889916641,19951.390352420185,19469.647647579815,18.294972533203243,8.742776051131818,47.75928571428579,-81.70502746679675,-71.98458858346018,99.60496095077606,-0.3950390492239283
2025-03-28 18:15:00,19606.88,19619.12,19584.0,19586.25,2504,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,42.13221891775997,19782.41566092522,19502.849706547007,29.606943747131723,-77.6436381346357,-73.52278003244459,19694.45,19828.0402,19679.122813531514,19922.49250425578,19466.40749574422,15.448970860864266,13.324609009543607,43.340000000000146,-84.55102913913574,-69.0244592402029,99.74028950082115,-0.2597104991788565
2025-03-28 18:20:00,19586.25,19598.5,19557.12,19565.63,2412,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.390682252742337,19773.914262457565,19491.188560175622,27.76508207033504,-77.10887419038772,-74.23999886403321,19678.7315,19820.9328,19668.31397414756,19896.006701605023,19461.45629839498,7.129568505071683,13.62450396637972,41.92142857142893,-92.87043149492831,-80.25583252776266,99.73940637465432,-0.26059362534568153
2025-03-28 18:25:00,19565.75,19606.25,19564.62,19599.75,2459,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,59.66606693457423,19767.084291380797,19491.31722559401,34.973782386544144,-73.08934261936156,-74.00986761509888,19663.375,19814.1428,19661.784071847793,19854.60940303755,19472.14059696245,30.615640599001665,17.731393321645864,41.965714285714576,-69.38435940099833,-64.46127599674516,99.82809993123998,-0.1719000687600275
2025-03-28 18:30:00,19599.12,19626.63,19589.37,19622.88,2391,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71.91228392793047,19761.42922113057,19499.94549586777,39.389572552535434,-67.26208178600064,-72.66031044927924,19651.3005,19807.7154,19658.078922148004,19818.02455142967,19484.576448570333,52.323645171057784,30.0229514250437,42.25214285714329,-47.67635482894221,-41.11990813539713,99.89121498657369,-0.10878501342631548
2025-03-28 18:35:00,19623.0,19630.75,19611.75,19618.5,2358,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66.20279252882207,19755.824153635254,19506.648020402907,38.85153660114225,-62.27944629791455,-70.5841376190063,19639.507,19801.5004,19654.309500991054,19776.460497616266,19502.553502383736,61.59041187101624,48.176565880358545,39.67214285714336,-38.40958812898376,-27.498126099191705,100.01850636787294,0.018506367872950565
2025-03-28 18:40:00,19618.25,19625.37,19580.25,19601.5,2276,300,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45.27514998989032,19749.772226041714,19510.407881262912,36.75315646795561,-59.022060131490434,-68.27172212150313,19627.6885,19795.088,19649.280024706193,19728.62657466309,19526.75042533691,50.52910052910053,54.81438585705817,38.98357142857172,-49.47089947089947,-46.80188560235305,99.90509742040314,-0.09490257959685762
2025-03-28 18:45:00,19601.75,19609.5,19586.5,19606.75,2276,300,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,52.26520652949966,19744.16351129498,19521.91912286936,37.86919202765022,-55.378557463991456,-65.69308919000079,19620.144500000002,19788.658,19645.229546162747,19700.683133415758,19539.605866584247,56.08465608465608,56.06805616159094,36.88500000000022,-43.91534391534391,-45.621549580020734,100.0146399590285,0.014639959028513646
2025-03-28 18:50:00,19606.38,19607.5,19563.5,19565.25,2258,300,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.785328134082107,19737.147295165763,19530.2513355501,32.92358334506841,-55.20340799556652,-63.59515295111394,19612.557,19781.2604,19637.6124465282,19682.582190383626,19542.531809616376,12.672176308539946,39.76197764076551,37.572142857143,-87.32782369146005,-92.06902494372531,100.02939747948567,0.029397479485671923
2025-03-28 18:55:00,19565.38,19571.5,19541.25,19541.5,2135,300,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.701206994797545,19729.474852218085,19536.460558174105,30.471016494798093,-56.33167085653622,-62.1424565321984,19605.125500000002,19773.2578,19628.458880192182,19671.961887338563,19538.28911266144,0.2617801047120419,23.006204165969347,36.947142857143,-99.73821989528795,-156.0880278698206,99.83457546485418,-0.16542453514582198
