date,time,open,high,low,close,tickvol,vol,spread
2025.09.18,19:53:00,147.880,147.881,147.863,147.865,79,0,0
2025.09.18,19:54:00,147.866,147.866,147.857,147.864,45,0,0
2025.09.18,19:55:00,147.864,147.882,147.861,147.877,59,0,0
2025.09.18,19:56:00,147.878,147.886,147.874,147.885,42,0,0
2025.09.18,19:57:00,147.886,147.888,147.864,147.888,55,0,0
2025.09.18,19:58:00,147.888,147.888,147.868,147.868,60,0,0
2025.09.18,19:59:00,147.868,147.868,147.861,147.865,26,0,0
2025.09.18,20:00:00,147.866,147.877,147.860,147.864,66,0,0
2025.09.18,20:01:00,147.864,147.864,147.842,147.854,77,0,0
2025.09.18,20:02:00,147.854,147.879,147.850,147.856,125,0,0
2025.09.18,20:03:00,147.855,147.860,147.833,147.833,103,0,0
2025.09.18,20:04:00,147.833,147.850,147.832,147.835,80,0,0
2025.09.18,20:05:00,147.836,147.846,147.836,147.842,37,0,0
2025.09.18,20:06:00,147.842,147.842,147.833,147.835,32,0,0
2025.09.18,20:07:00,147.835,147.847,147.834,147.838,48,0,0
2025.09.18,20:08:00,147.838,147.861,147.833,147.861,78,0,0
2025.09.18,20:09:00,147.862,147.867,147.830,147.843,83,0,0
2025.09.18,20:10:00,147.845,147.855,147.844,147.847,46,0,0
2025.09.18,20:11:00,147.847,147.854,147.840,147.842,56,0,0
2025.09.18,20:12:00,147.842,147.842,147.821,147.823,65,0,0
2025.09.18,20:13:00,147.823,147.835,147.823,147.832,53,0,0
2025.09.18,20:14:00,147.836,147.850,147.833,147.841,55,0,0
2025.09.18,20:15:00,147.841,147.845,147.836,147.841,51,0,0
2025.09.18,20:16:00,147.841,147.842,147.826,147.833,61,0,0
2025.09.18,20:17:00,147.836,147.846,147.830,147.845,36,0,0
2025.09.18,20:18:00,147.844,147.846,147.839,147.845,21,0,1
2025.09.18,20:19:00,147.845,147.855,147.844,147.855,11,0,0
2025.09.18,20:20:00,147.855,147.867,147.855,147.862,36,0,0
2025.09.18,20:21:00,147.864,147.866,147.855,147.864,38,0,0
2025.09.18,20:22:00,147.864,147.870,147.842,147.843,41,0,0
2025.09.18,20:23:00,147.843,147.843,147.830,147.843,50,0,0
2025.09.18,20:24:00,147.842,147.843,147.826,147.835,38,0,0
2025.09.18,20:25:00,147.835,147.844,147.830,147.840,67,0,0
2025.09.18,20:26:00,147.840,147.842,147.826,147.826,54,0,0
2025.09.18,20:27:00,147.826,147.827,147.819,147.821,35,0,0
2025.09.18,20:28:00,147.821,147.835,147.819,147.819,74,0,0
2025.09.18,20:29:00,147.819,147.841,147.819,147.836,70,0,0
2025.09.18,20:30:00,147.836,147.840,147.828,147.839,50,0,2
2025.09.18,20:31:00,147.839,147.849,147.829,147.830,38,0,0
2025.09.18,20:32:00,147.829,147.832,147.824,147.832,39,0,0
2025.09.18,20:33:00,147.832,147.835,147.825,147.826,38,0,0
2025.09.18,20:34:00,147.826,147.834,147.823,147.827,47,0,0
2025.09.18,20:35:00,147.828,147.832,147.810,147.810,76,0,0
2025.09.18,20:36:00,147.809,147.822,147.805,147.817,45,0,0
2025.09.18,20:37:00,147.818,147.821,147.809,147.811,54,0,0
2025.09.18,20:38:00,147.810,147.821,147.810,147.819,64,0,0
2025.09.18,20:39:00,147.820,147.823,147.815,147.815,36,0,0
2025.09.18,20:40:00,147.815,147.822,147.808,147.821,43,0,0
2025.09.18,20:41:00,147.821,147.828,147.808,147.809,38,0,0
2025.09.18,20:42:00,147.810,147.822,147.809,147.822,43,0,0
2025.09.18,20:43:00,147.822,147.824,147.818,147.823,21,0,0
2025.09.18,20:44:00,147.823,147.825,147.821,147.824,15,0,0
2025.09.18,20:45:00,147.824,147.824,147.811,147.813,42,0,0
2025.09.18,20:46:00,147.813,147.836,147.805,147.832,70,0,0
2025.09.18,20:47:00,147.835,147.835,147.821,147.826,51,0,0
2025.09.18,20:48:00,147.826,147.835,147.818,147.824,56,0,0
2025.09.18,20:49:00,147.824,147.845,147.824,147.845,74,0,1
2025.09.18,20:50:00,147.845,147.882,147.845,147.877,64,0,0
2025.09.18,20:51:00,147.881,147.882,147.869,147.874,59,0,0
2025.09.18,20:52:00,147.874,147.886,147.871,147.872,45,0,0
2025.09.18,20:53:00,147.872,147.885,147.872,147.883,29,0,2
2025.09.18,20:54:00,147.882,147.887,147.870,147.872,35,0,0
2025.09.18,20:55:00,147.872,147.889,147.868,147.888,36,0,0
2025.09.18,20:56:00,147.889,147.890,147.888,147.890,14,0,0
2025.09.18,20:57:00,147.891,147.893,147.885,147.888,14,0,0
2025.09.18,20:58:00,147.887,147.887,147.865,147.880,48,0,0
2025.09.18,20:59:00,147.881,147.885,147.875,147.875,37,0,0
2025.09.18,21:00:00,147.875,147.897,147.875,147.896,65,0,0
2025.09.18,21:01:00,147.896,147.925,147.896,147.924,67,0,0
2025.09.18,21:02:00,147.924,147.929,147.902,147.902,72,0,0
2025.09.18,21:03:00,147.902,147.910,147.902,147.907,36,0,0
2025.09.18,21:04:00,147.907,147.908,147.892,147.896,40,0,0
2025.09.18,21:05:00,147.896,147.909,147.892,147.908,26,0,0
2025.09.18,21:06:00,147.908,147.921,147.908,147.920,40,0,0
2025.09.18,21:07:00,147.920,147.923,147.920,147.921,15,0,0
2025.09.18,21:08:00,147.921,147.926,147.894,147.895,50,0,0
2025.09.18,21:09:00,147.895,147.895,147.886,147.890,45,0,0
2025.09.18,21:10:00,147.890,147.891,147.884,147.885,24,0,0
2025.09.18,21:11:00,147.885,147.885,147.873,147.874,20,0,0
2025.09.18,21:12:00,147.874,147.885,147.867,147.876,62,0,0
2025.09.18,21:13:00,147.877,147.886,147.841,147.843,78,0,0
2025.09.18,21:14:00,147.842,147.844,147.827,147.834,84,0,0
2025.09.18,21:15:00,147.836,147.846,147.829,147.845,63,0,0
2025.09.18,21:16:00,147.845,147.857,147.845,147.855,49,0,0
2025.09.18,21:17:00,147.855,147.869,147.847,147.866,49,0,0
2025.09.18,21:18:00,147.866,147.873,147.866,147.867,35,0,0
2025.09.18,21:19:00,147.861,147.861,147.844,147.852,55,0,0
2025.09.18,21:20:00,147.853,147.854,147.841,147.847,32,0,0
2025.09.18,21:21:00,147.846,147.850,147.833,147.837,37,0,0
2025.09.18,21:22:00,147.837,147.852,147.829,147.851,39,0,0
2025.09.18,21:23:00,147.857,147.866,147.857,147.864,38,0,0
2025.09.18,21:24:00,147.864,147.884,147.863,147.871,43,0,0
2025.09.18,21:25:00,147.872,147.875,147.852,147.857,43,0,0
2025.09.18,21:26:00,147.856,147.865,147.851,147.858,39,0,0
2025.09.18,21:27:00,147.858,147.860,147.851,147.853,22,0,0
2025.09.18,21:28:00,147.853,147.863,147.853,147.863,17,0,0
2025.09.18,21:29:00,147.863,147.864,147.854,147.856,41,0,0
2025.09.18,21:30:00,147.856,147.873,147.852,147.872,55,0,0
2025.09.18,21:31:00,147.872,147.884,147.872,147.884,50,0,1
2025.09.18,21:32:00,147.884,147.885,147.874,147.875,47,0,0
2025.09.18,21:33:00,147.875,147.891,147.875,147.884,25,0,1
2025.09.18,21:34:00,147.884,147.891,147.884,147.886,45,0,0
2025.09.18,21:35:00,147.886,147.892,147.886,147.892,13,0,0
2025.09.18,21:36:00,147.892,147.903,147.892,147.898,57,0,0
2025.09.18,21:37:00,147.898,147.902,147.888,147.895,34,0,0
2025.09.18,21:38:00,147.895,147.896,147.881,147.886,36,0,0
2025.09.18,21:39:00,147.886,147.893,147.877,147.891,40,0,0
2025.09.18,21:40:00,147.891,147.891,147.882,147.885,47,0,2
2025.09.18,21:41:00,147.885,147.885,147.874,147.874,27,0,1
2025.09.18,21:42:00,147.874,147.885,147.874,147.884,45,0,2
2025.09.18,21:43:00,147.884,147.895,147.883,147.891,48,0,0
2025.09.18,21:44:00,147.891,147.897,147.884,147.893,48,0,0
2025.09.18,21:45:00,147.893,147.906,147.893,147.905,42,0,0
2025.09.18,21:46:00,147.904,147.905,147.873,147.874,63,0,0
2025.09.18,21:47:00,147.874,147.875,147.866,147.871,63,0,1
2025.09.18,21:48:00,147.871,147.873,147.862,147.865,34,0,0
2025.09.18,21:49:00,147.864,147.870,147.863,147.867,31,0,0
2025.09.18,21:50:00,147.867,147.874,147.865,147.868,25,0,0
2025.09.18,21:51:00,147.868,147.880,147.868,147.874,19,0,0
2025.09.18,21:52:00,147.876,147.876,147.872,147.873,28,0,1
2025.09.18,21:53:00,147.873,147.874,147.861,147.865,34,0,0
2025.09.18,21:54:00,147.865,147.874,147.864,147.874,17,0,0
2025.09.18,21:55:00,147.874,147.877,147.870,147.873,28,0,1
2025.09.18,21:56:00,147.873,147.885,147.873,147.884,24,0,0
2025.09.18,21:57:00,147.883,147.884,147.873,147.874,23,0,0
2025.09.18,21:58:00,147.875,147.881,147.873,147.874,44,0,0
2025.09.18,21:59:00,147.874,147.889,147.874,147.882,59,0,0
2025.09.18,22:00:00,147.882,147.894,147.881,147.883,55,0,0
2025.09.18,22:01:00,147.882,147.885,147.881,147.883,13,0,0
2025.09.18,22:02:00,147.883,147.893,147.881,147.884,45,0,0
2025.09.18,22:03:00,147.884,147.885,147.877,147.884,33,0,0
2025.09.18,22:04:00,147.884,147.895,147.884,147.893,20,0,0
2025.09.18,22:05:00,147.892,147.893,147.881,147.885,27,0,0
2025.09.18,22:06:00,147.885,147.897,147.875,147.893,26,0,0
2025.09.18,22:07:00,147.893,147.896,147.891,147.892,15,0,1
2025.09.18,22:08:00,147.892,147.894,147.882,147.887,34,0,0
2025.09.18,22:09:00,147.887,147.892,147.884,147.885,54,0,0
2025.09.18,22:10:00,147.889,147.895,147.870,147.871,61,0,0
2025.09.18,22:11:00,147.871,147.874,147.861,147.864,39,0,0
2025.09.18,22:12:00,147.864,147.865,147.851,147.852,40,0,0
2025.09.18,22:13:00,147.853,147.855,147.851,147.854,29,0,0
2025.09.18,22:14:00,147.854,147.864,147.849,147.850,34,0,0
2025.09.18,22:15:00,147.849,147.857,147.849,147.850,24,0,0
2025.09.18,22:16:00,147.850,147.857,147.849,147.854,21,0,0
2025.09.18,22:17:00,147.854,147.856,147.845,147.851,59,0,0
2025.09.18,22:18:00,147.851,147.858,147.850,147.857,28,0,0
2025.09.18,22:19:00,147.857,147.866,147.854,147.864,35,0,0
2025.09.18,22:20:00,147.864,147.874,147.864,147.867,50,0,0
2025.09.18,22:21:00,147.868,147.868,147.859,147.863,22,0,0
2025.09.18,22:22:00,147.863,147.871,147.862,147.867,37,0,0
2025.09.18,22:23:00,147.867,147.868,147.864,147.864,35,0,0
2025.09.18,22:24:00,147.865,147.874,147.860,147.862,41,0,0
2025.09.18,22:25:00,147.863,147.868,147.862,147.866,33,0,0
2025.09.18,22:26:00,147.866,147.872,147.858,147.858,41,0,1
2025.09.18,22:27:00,147.858,147.863,147.854,147.863,57,0,0
2025.09.18,22:28:00,147.863,147.874,147.861,147.874,28,0,0
2025.09.18,22:29:00,147.874,147.884,147.874,147.882,39,0,0
2025.09.18,22:30:00,147.882,147.884,147.875,147.883,42,0,0
2025.09.18,22:31:00,147.883,147.895,147.883,147.894,29,0,0
2025.09.18,22:32:00,147.894,147.899,147.894,147.895,15,0,0
2025.09.18,22:33:00,147.895,147.907,147.895,147.904,29,0,0
2025.09.18,22:34:00,147.903,147.918,147.903,147.917,67,0,0
2025.09.18,22:35:00,147.917,147.927,147.915,147.926,52,0,0
2025.09.18,22:36:00,147.926,147.930,147.918,147.928,68,0,1
2025.09.18,22:37:00,147.928,147.928,147.916,147.926,51,0,0
2025.09.18,22:38:00,147.926,147.928,147.915,147.916,55,0,0
2025.09.18,22:39:00,147.916,147.919,147.915,147.918,34,0,0
2025.09.18,22:40:00,147.917,147.917,147.906,147.908,38,0,0
2025.09.18,22:41:00,147.908,147.919,147.908,147.916,41,0,0
2025.09.18,22:42:00,147.916,147.922,147.905,147.922,44,0,0
2025.09.18,22:43:00,147.920,147.930,147.919,147.928,39,0,0
2025.09.18,22:44:00,147.928,147.929,147.918,147.918,25,0,0
2025.09.18,22:45:00,147.919,147.928,147.918,147.926,25,0,0
2025.09.18,22:46:00,147.925,147.928,147.919,147.919,24,0,0
2025.09.18,22:47:00,147.918,147.921,147.917,147.920,30,0,0
2025.09.18,22:48:00,147.920,147.929,147.916,147.917,26,0,0
2025.09.18,22:49:00,147.918,147.919,147.916,147.917,13,0,0
2025.09.18,22:50:00,147.917,147.918,147.905,147.906,24,0,0
2025.09.18,22:51:00,147.906,147.908,147.904,147.905,16,0,0
2025.09.18,22:52:00,147.905,147.919,147.905,147.916,23,0,0
2025.09.18,22:53:00,147.917,147.918,147.905,147.906,22,0,0
2025.09.18,22:54:00,147.906,147.917,147.906,147.913,24,0,0
2025.09.18,22:55:00,147.913,147.914,147.897,147.906,52,0,1
2025.09.18,22:56:00,147.902,147.912,147.901,147.911,57,0,1
2025.09.18,22:57:00,147.909,147.912,147.905,147.910,36,0,0
2025.09.18,22:58:00,147.909,147.955,147.909,147.947,90,0,0
2025.09.18,22:59:00,147.947,147.961,147.941,147.952,108,0,0
2025.09.18,23:00:00,147.952,148.008,147.949,148.002,91,0,0
2025.09.18,23:01:00,148.002,148.008,147.997,147.997,72,0,0
2025.09.18,23:02:00,147.997,148.009,147.997,148.006,65,0,0
2025.09.18,23:03:00,148.006,148.007,147.997,147.998,24,0,0
2025.09.18,23:04:00,147.998,147.998,147.956,147.961,44,0,0
2025.09.18,23:05:00,147.960,147.986,147.952,147.986,47,0,0
2025.09.18,23:06:00,147.985,147.986,147.974,147.975,24,0,2
2025.09.18,23:07:00,147.974,147.987,147.973,147.986,18,0,0
2025.09.18,23:08:00,147.987,147.996,147.986,147.992,17,0,0
2025.09.18,23:09:00,147.992,147.995,147.981,147.992,22,0,0
2025.09.18,23:10:00,147.992,148.009,147.992,148.001,64,0,0
2025.09.18,23:11:00,148.006,148.006,147.996,147.998,25,0,1
2025.09.18,23:12:00,147.998,147.998,147.988,147.998,31,0,0
2025.09.18,23:13:00,147.998,147.999,147.993,147.998,31,0,0
2025.09.18,23:14:00,147.994,147.994,147.969,147.971,22,0,0
2025.09.18,23:15:00,147.972,147.976,147.965,147.974,18,0,0
2025.09.18,23:16:00,147.974,147.978,147.969,147.974,23,0,0
2025.09.18,23:17:00,147.974,147.977,147.974,147.975,17,0,0
2025.09.18,23:18:00,147.975,147.978,147.973,147.978,17,0,0
2025.09.18,23:19:00,147.979,147.979,147.973,147.976,12,0,1
2025.09.18,23:20:00,147.977,147.977,147.964,147.966,10,0,0
2025.09.18,23:21:00,147.965,147.967,147.964,147.966,9,0,0
2025.09.18,23:22:00,147.968,147.968,147.967,147.967,4,0,1
2025.09.18,23:23:00,147.968,147.978,147.967,147.976,25,0,0
2025.09.18,23:24:00,147.976,147.980,147.973,147.975,32,0,0
2025.09.18,23:25:00,147.973,147.980,147.973,147.977,35,0,0
2025.09.18,23:26:00,147.977,147.980,147.973,147.975,24,0,0
2025.09.18,23:27:00,147.976,147.977,147.974,147.977,12,0,0
2025.09.18,23:28:00,147.976,147.979,147.975,147.977,18,0,0
2025.09.18,23:29:00,147.977,147.977,147.963,147.974,39,0,1
2025.09.18,23:30:00,147.973,148.006,147.973,148.005,34,0,1
2025.09.18,23:31:00,148.005,148.008,148.001,148.002,19,0,3
2025.09.18,23:32:00,148.002,148.003,147.996,147.999,20,0,1
2025.09.18,23:33:00,148.000,148.000,147.994,147.997,31,0,1
2025.09.18,23:34:00,147.997,148.008,147.996,148.005,25,0,0
2025.09.18,23:35:00,148.006,148.008,148.006,148.007,5,0,0
2025.09.18,23:36:00,148.007,148.009,148.007,148.008,8,0,0
2025.09.18,23:37:00,148.008,148.009,148.002,148.004,35,0,0
2025.09.18,23:38:00,148.004,148.005,147.988,147.990,33,0,1
2025.09.18,23:39:00,147.990,147.994,147.981,147.984,37,0,1
2025.09.18,23:40:00,147.984,147.985,147.970,147.976,45,0,0
2025.09.18,23:41:00,147.975,147.981,147.970,147.975,31,0,3
2025.09.18,23:42:00,147.975,147.975,147.961,147.975,30,0,2
2025.09.18,23:43:00,147.974,147.977,147.969,147.975,21,0,2
2025.09.18,23:44:00,147.975,147.980,147.967,147.980,27,0,2
2025.09.18,23:45:00,147.980,147.985,147.977,147.985,28,0,4
2025.09.18,23:46:00,147.985,147.986,147.975,147.982,35,0,3
2025.09.18,23:47:00,147.983,147.989,147.982,147.989,30,0,1
2025.09.18,23:48:00,147.989,147.999,147.989,147.996,16,0,2
2025.09.18,23:49:00,147.994,147.998,147.994,147.996,21,0,5
2025.09.18,23:50:00,147.997,148.008,147.997,148.006,22,0,5
2025.09.18,23:51:00,148.006,148.006,148.005,148.006,9,0,3
2025.09.18,23:52:00,148.006,148.006,148.005,148.006,9,0,4
2025.09.18,23:53:00,148.005,148.006,148.003,148.005,18,0,5
2025.09.18,23:54:00,148.006,148.007,148.005,148.007,17,0,3
2025.09.18,23:55:00,148.007,148.014,148.005,148.005,18,0,4
2025.09.18,23:56:00,148.006,148.006,148.001,148.001,38,0,5
2025.09.18,23:57:00,148.001,148.006,147.994,147.995,51,0,4
2025.09.18,23:58:00,147.996,147.998,147.991,147.993,73,0,4
2025.09.18,23:59:00,147.993,147.995,147.985,147.991,88,0,2
2025.09.19,00:00:00,147.991,147.991,147.895,147.895,2,0,12
2025.09.19,00:01:00,147.897,147.897,147.897,147.897,1,0,130
2025.09.19,00:04:00,147.878,147.878,147.878,147.878,1,0,130
2025.09.19,00:05:00,147.878,147.896,147.878,147.896,5,0,91
2025.09.19,00:06:00,147.894,147.894,147.886,147.886,3,0,104
